CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
237104082,03/30/2016,19:50:00,03/30/2016,20:05:00,03/30/2016,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000634,244606,40.83805529,-73.940790714,"(40.83805529, -73.940790714)"
297725314,03/30/2016,18:30:00,03/30/2016,18:50:00,03/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,1002850,251332,40.856511787,-73.932763577,"(40.856511787, -73.932763577)"
845766459,03/30/2016,15:50:00,03/30/2016,16:00:00,03/30/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,CHAIN STORE,,,1014786,257315,40.872900086,-73.889588432,"(40.872900086, -73.889588432)"
216434138,03/30/2016,15:50:00,03/30/2016,16:00:00,03/30/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,,STREET,,,988041,191045,40.691058567,-73.986331217,"(40.691058567, -73.986331217)"
529835825,03/30/2016,15:35:00,03/30/2016,15:47:00,03/30/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,GROCERY/BODEGA,,,998788,169620,40.632240547,-73.947624063,"(40.632240547, -73.947624063)"
696809473,03/30/2016,15:20:00,03/30/2016,15:52:00,03/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,,STREET,,,987636,212439,40.749780113,-73.987780874,"(40.749780113, -73.987780874)"
322872522,03/30/2016,15:15:00,,,03/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,1031307,216054,40.759577798,-73.8301407,"(40.759577798, -73.8301407)"
190380080,03/30/2016,15:00:00,,,03/30/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,114,INSIDE,RESIDENCE - PUBLIC HOUSING,,QUEENSBRIDGE SOUTH,998646,214591,40.755675739,-73.948039558,"(40.755675739, -73.948039558)"
351460878,03/30/2016,14:30:00,03/30/2016,14:32:00,03/30/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,1000922,186700,40.679117646,-73.939893487,"(40.679117646, -73.939893487)"
492780780,03/30/2016,14:25:00,03/30/2016,14:30:00,03/30/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,CANDY STORE,,,1027792,183794,40.671049956,-73.843037357,"(40.671049956, -73.843037357)"
753751392,03/30/2016,14:00:00,03/30/2016,16:25:00,03/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1024348,263034,40.888558686,-73.854979675,"(40.888558686, -73.854979675)"
777195759,03/30/2016,13:30:00,03/30/2016,14:19:00,03/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987078,215157,40.757240531,-73.989793637,"(40.757240531, -73.989793637)"
579170482,03/30/2016,13:30:00,03/30/2016,13:35:00,03/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,988459,216203,40.760110985,-73.98480819,"(40.760110985, -73.98480819)"
505047909,03/30/2016,12:25:00,03/30/2016,12:30:00,03/30/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1030215,189003,40.685335211,-73.834267203,"(40.685335211, -73.834267203)"
683802240,03/30/2016,12:15:00,03/30/2016,12:30:00,03/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,FRONT OF,STREET,,,998688,233318,40.80707632,-73.947847719,"(40.80707632, -73.947847719)"
755954736,03/30/2016,11:30:00,03/30/2016,11:35:00,03/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,44,,TRANSIT - NYC SUBWAY,,,1004749,240880,40.827819901,-73.925930756,"(40.827819901, -73.925930756)"
451583516,03/30/2016,10:35:00,03/30/2016,10:50:00,03/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,995874,231986,40.803424497,-73.958014908,"(40.803424497, -73.958014908)"
747962624,03/30/2016,08:50:00,03/30/2016,09:10:00,03/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1019797,209177,40.740755952,-73.871724407,"(40.740755952, -73.871724407)"
907731232,03/30/2016,08:00:00,03/30/2016,08:30:00,03/30/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1022817,210440,40.744209915,-73.860819031,"(40.744209915, -73.860819031)"
555026881,03/30/2016,02:40:00,03/30/2016,02:45:00,03/30/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,20,,TRANSIT - NYC SUBWAY,,,989792,224853,40.783852245,-73.979989319,"(40.783852245, -73.979989319)"
898569298,03/30/2016,02:20:00,,,03/30/2016,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,GROCERY/BODEGA,,,1006901,209963,40.742955756,-73.918259007,"(40.742955756, -73.918259007)"
843956708,03/30/2016,01:43:00,03/30/2016,02:03:00,03/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1011129,252656,40.860124446,-73.902830201,"(40.860124446, -73.902830201)"
552893004,03/30/2016,01:26:00,03/30/2016,01:27:00,03/30/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE-HOUSE,,,1028336,227865,40.792011155,-73.840787549,"(40.792011155, -73.840787549)"
509777164,03/30/2016,01:00:00,03/30/2016,01:20:00,03/30/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,,STREET,,,990986,204681,40.728484408,-73.975697998,"(40.728484408, -73.975697998)"
470694111,03/30/2016,00:50:00,03/30/2016,01:10:00,03/30/2016,105,ROBBERY,383,"ROBBERY,DELIVERY PERSON",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1027010,253318,40.861878799,-73.845414092,"(40.861878799, -73.845414092)"
408441914,03/30/2016,00:40:00,03/30/2016,00:43:00,03/30/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999137,241528,40.829609717,-73.946207606,"(40.829609717, -73.946207606)"
120757394,03/29/2016,23:00:00,03/29/2016,23:10:00,03/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1022958,213987,40.753944909,-73.860289768,"(40.753944909, -73.860289768)"
625410934,03/29/2016,20:00:00,03/29/2016,20:10:00,03/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1009331,250025,40.852908431,-73.909340056,"(40.852908431, -73.909340056)"
590460215,03/26/2016,21:00:00,03/26/2016,21:30:00,03/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1005425,254690,40.865722684,-73.923444502,"(40.865722684, -73.923444502)"
774654095,03/24/2016,19:00:00,03/24/2016,19:02:00,03/30/2016,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,GROCERY/BODEGA,,,1035757,226900,40.789322359,-73.813994535,"(40.789322359, -73.813994535)"
260030988,03/29/2016,22:30:00,03/29/2016,22:35:00,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,983760,175417,40.648163988,-74.001767232,"(40.648163988, -74.001767232)"
988231051,03/29/2016,22:20:00,03/29/2016,22:30:00,03/29/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1037537,191048,40.690907203,-73.807850452,"(40.690907203, -73.807850452)"
322941483,03/29/2016,20:40:00,03/29/2016,20:45:00,03/29/2016,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1017692,209121,40.740610456,-73.879320906,"(40.740610456, -73.879320906)"
248110730,03/29/2016,19:50:00,03/29/2016,19:55:00,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,OPPOSITE OF,OTHER,,,1001751,241630,40.829884885,-73.936761711,"(40.829884885, -73.936761711)"
170172266,03/29/2016,18:40:00,03/29/2016,18:45:00,03/29/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,GROCERY/BODEGA,,,1005861,184889,40.674136181,-73.922092609,"(40.674136181, -73.922092609)"
519426099,03/29/2016,18:30:00,,,03/29/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1015434,181835,40.665725094,-73.887595581,"(40.665725094, -73.887595581)"
254857410,03/29/2016,18:00:00,03/29/2016,18:03:00,03/29/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,RESIDENCE - APT. HOUSE,,,1003978,190475,40.689472875,-73.928864571,"(40.689472875, -73.928864571)"
228075716,03/29/2016,17:45:00,,,03/29/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,FRONT OF,BUS STOP,,,1010564,235263,40.812387417,-73.904940985,"(40.812387417, -73.904940985)"
707565034,03/29/2016,17:00:00,03/29/2016,17:30:00,03/29/2016,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,,STREET,,,984947,199408,40.714013829,-73.997487221,"(40.714013829, -73.997487221)"
558097153,03/29/2016,15:55:00,03/29/2016,16:00:00,03/29/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1016489,247336,40.845504692,-73.883478673,"(40.845504692, -73.883478673)"
490519397,03/29/2016,15:25:00,03/29/2016,15:30:00,03/29/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1022381,260534,40.881705694,-73.862107912,"(40.881705694, -73.862107912)"
781609971,03/29/2016,15:00:00,03/29/2016,15:15:00,03/29/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000229,236101,40.81471223,-73.942274612,"(40.81471223, -73.942274612)"
609211749,03/29/2016,13:30:00,03/29/2016,13:45:00,03/29/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,5,INSIDE,RESIDENCE - PUBLIC HOUSING,,SMITH,984221,198452,40.711389864,-74.000106051,"(40.711389864, -74.000106051)"
952989769,03/29/2016,13:25:00,03/29/2016,13:45:00,03/29/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,LOW HOUSES,1010535,183093,40.669193922,-73.905249599,"(40.669193922, -73.905249599)"
133196506,03/29/2016,13:00:00,03/29/2016,13:30:00,03/29/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,OPPOSITE OF,STREET,,,1010853,209636,40.742047218,-73.903998419,"(40.742047218, -73.903998419)"
626352251,03/29/2016,10:55:00,03/29/2016,10:59:00,03/29/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,INSIDE,,,,1050936,213597,40.752707723,-73.759310948,"(40.752707723, -73.759310948)"
862711956,03/29/2016,06:45:00,03/29/2016,06:50:00,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1016789,210806,40.745238726,-73.882571364,"(40.745238726, -73.882571364)"
954969271,03/29/2016,05:15:00,03/29/2016,05:20:00,03/29/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,GROCERY/BODEGA,,,1000483,183802,40.671164105,-73.941483204,"(40.671164105, -73.941483204)"
186683404,03/29/2016,05:00:00,03/29/2016,05:09:00,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,981621,171462,40.637307984,-74.009473899,"(40.637307984, -74.009473899)"
955869090,03/29/2016,04:00:00,03/29/2016,04:10:00,03/29/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997543,237760,40.819270169,-73.951974953,"(40.819270169, -73.951974953)"
349961522,03/29/2016,02:25:00,03/29/2016,02:30:00,03/29/2016,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,,,996722,188281,40.683464046,-73.955032918,"(40.683464046, -73.955032918)"
927996294,03/29/2016,01:57:00,03/29/2016,01:59:00,03/29/2016,105,ROBBERY,367,"ROBBERY, CHAIN STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,CHAIN STORE,,,1021713,201535,40.719772644,-73.864852772,"(40.719772644, -73.864852772)"
341877387,03/29/2016,01:40:00,03/29/2016,01:40:00,03/29/2016,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,GROCERY/BODEGA,,,1019944,204840,40.728851375,-73.871216944,"(40.728851375, -73.871216944)"
961877606,03/29/2016,01:00:00,03/29/2016,01:02:00,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1012252,211167,40.746245109,-73.898943436,"(40.746245109, -73.898943436)"
562846516,03/28/2016,23:30:00,,,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,986848,212883,40.750999048,-73.990624712,"(40.750999048, -73.990624712)"
265469416,03/28/2016,23:17:00,03/28/2016,23:27:00,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,,STREET,,,1052740,158797,40.602280928,-73.753356687,"(40.602280928, -73.753356687)"
496137084,03/28/2016,23:00:00,03/28/2016,23:30:00,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,OPPOSITE OF,STREET,,,1058555,180971,40.663096737,-73.732171811,"(40.663096737, -73.732171811)"
677502719,03/24/2016,20:22:00,03/29/2016,20:32:00,03/29/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,999956,181228,40.664099999,-73.943388978,"(40.664099999, -73.943388978)"
775806110,02/05/2016,02:35:00,,,03/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1016572,194500,40.700483529,-73.883432801,"(40.700483529, -73.883432801)"
767766854,03/28/2016,22:50:00,03/28/2016,22:55:00,03/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,ABANDONED BUILDING,,,1042943,154220,40.589788318,-73.788677052,"(40.589788318, -73.788677052)"
706192179,03/28/2016,22:20:00,03/28/2016,22:22:00,03/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1030896,263028,40.888510035,-73.831297726,"(40.888510035, -73.831297726)"
221333713,03/28/2016,21:45:00,03/28/2016,21:55:00,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,998501,236584,40.816040886,-73.948516277,"(40.816040886, -73.948516277)"
812915040,03/28/2016,21:00:00,03/28/2016,21:23:00,03/28/2016,105,ROBBERY,387,"ROBBERY,CLOTHING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94,FRONT OF,STREET,,,996450,201758,40.720455633,-73.955989218,"(40.720455633, -73.955989218)"
888327342,03/28/2016,20:55:00,03/28/2016,21:00:00,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,,STREET,,,992306,210768,40.745190617,-73.970928158,"(40.745190617, -73.970928158)"
978944180,03/28/2016,20:28:00,03/28/2016,20:45:00,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1009302,251321,40.856465646,-73.90944004,"(40.856465646, -73.90944004)"
812970665,03/28/2016,19:50:00,03/28/2016,20:00:00,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,1005857,254467,40.86510957,-73.921883351,"(40.86510957, -73.921883351)"
271121249,03/28/2016,19:40:00,03/28/2016,19:50:00,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,OPPOSITE OF,STREET,,,1000580,179731,40.659989935,-73.941143389,"(40.659989935, -73.941143389)"
321996034,03/28/2016,19:10:00,,,03/28/2016,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,1023658,263624,40.890181156,-73.85747171,"(40.890181156, -73.85747171)"
356850307,03/28/2016,19:00:00,,,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,STREET,,,1010309,235850,40.813999324,-73.905859903,"(40.813999324, -73.905859903)"
891357654,03/28/2016,19:00:00,03/28/2016,19:10:00,03/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,991820,158076,40.600563348,-73.972741252,"(40.600563348, -73.972741252)"
891018217,03/28/2016,18:30:00,03/28/2016,18:40:00,03/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1017811,214819,40.756249569,-73.878863042,"(40.756249569, -73.878863042)"
953942794,03/28/2016,18:30:00,,,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1007514,261667,40.884867135,-73.915867625,"(40.884867135, -73.915867625)"
210432045,03/28/2016,17:50:00,,,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1022625,264510,40.892617496,-73.861202751,"(40.892617496, -73.861202751)"
121548887,03/28/2016,17:00:00,03/28/2016,17:30:00,03/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1052138,192394,40.694501696,-73.755186455,"(40.694501696, -73.755186455)"
775845850,03/28/2016,16:15:00,03/28/2016,16:20:00,03/28/2016,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,107,,STREET,,,1036660,205405,40.730318911,-73.810901115,"(40.730318911, -73.810901115)"
891112672,03/28/2016,12:59:00,03/28/2016,12:59:00,03/28/2016,105,ROBBERY,361,"ROBBERY,BANK",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,BANK,,,1028410,181001,40.663380742,-73.840827835,"(40.663380742, -73.840827835)"
878494780,03/28/2016,15:40:00,03/28/2016,15:54:00,03/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007174,243527,40.835079193,-73.917159266,"(40.835079193, -73.917159266)"
125389386,03/28/2016,15:30:00,03/28/2016,16:00:00,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,OPPOSITE OF,STREET,,,1009585,237833,40.819444206,-73.908467961,"(40.819444206, -73.908467961)"
708012399,03/28/2016,15:20:00,03/28/2016,15:25:00,03/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1021618,216344,40.760420031,-73.865113223,"(40.760420031, -73.865113223)"
946117050,03/28/2016,15:15:00,03/28/2016,15:20:00,03/28/2016,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,FAST FOOD,,,1013997,253290,40.861855387,-73.892459187,"(40.861855387, -73.892459187)"
921423971,03/28/2016,14:30:00,03/28/2016,14:45:00,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1011111,203174,40.724309844,-73.903093164,"(40.724309844, -73.903093164)"
927222609,03/28/2016,14:00:00,,,03/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,OTHER,,,986337,166039,40.622423136,-73.992483522,"(40.622423136, -73.992483522)"
407832221,03/28/2016,13:49:00,03/28/2016,13:51:00,03/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1017036,183890,40.67135982,-73.881811023,"(40.67135982, -73.881811023)"
520625342,03/28/2016,13:30:00,03/28/2016,13:40:00,03/28/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,COMMERCIAL BUILDING,,,1030911,215211,40.757266081,-73.831575981,"(40.757266081, -73.831575981)"
232846891,03/28/2016,13:25:00,03/28/2016,13:35:00,03/28/2016,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,COMMERCIAL BUILDING,,,1011352,199458,40.714109588,-73.902238654,"(40.714109588, -73.902238654)"
701761933,03/28/2016,13:10:00,03/28/2016,13:20:00,03/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,1043992,197020,40.707257686,-73.784521073,"(40.707257686, -73.784521073)"
